date,revenue
2026-01-24,10000.0
2026-01-24,47500.0
2026-01-24,22000.0
2026-01-24,24000.0
2026-01-24,36000.0
2026-01-24,54000.0
2026-01-24,36000.0
2026-01-24,24000.0
2026-01-24,6000.0
2026-01-24,6000.0
2026-01-24,20000.0
2026-01-24,88000.0
2026-01-24,12000.0
2026-01-24,8000.0
2026-01-24,6000.0
2026-01-24,22000.0
2026-01-24,11400.0
2026-01-24,20000.0
2026-01-24,23750.0
2026-01-24,15200.0
2026-01-24,23000.0
2026-01-24,12000.0
2026-01-24,30000.0
2026-01-24,16000.0
2026-01-24,46000.0
2026-01-24,27000.0
2026-01-24,22000.0
2026-01-24,10000.0
2026-01-24,102600.0
2026-01-24,15000.0
2026-01-24,23750.0
2026-01-24,24000.0
2026-01-24,66000.0
2026-01-24,80000.0
2026-01-24,22000.0
2026-01-24,22000.0
2026-01-24,18000.0
2026-01-24,36000.0
2026-01-24,8000.0
2026-01-24,12000.0
2026-01-24,5700.0
2026-01-24,24000.0
2026-01-24,48000.0
2026-01-24,11400.0
2026-01-24,15000.0
2026-01-24,22000.0
2026-01-24,23000.0
2026-01-24,30000.0
2026-01-24,8000.0
2026-01-24,10000.0
2026-01-24,20000.0
2026-01-24,8000.0
2026-01-24,6000.0
2026-01-24,22000.0
2026-01-24,25000.0
2026-01-24,6000.0
2026-01-24,25000.0
2026-01-24,30000.0
2026-01-24,25000.0
2026-01-25,24000.0
2026-01-25,48000.0
2026-01-25,20000.0
2026-01-25,54000.0
2026-01-25,20000.0
2026-01-25,23000.0
2026-01-25,22800.0
2026-01-25,8000.0
2026-01-25,5000.0
2026-01-25,65550.0
2026-01-25,5000.0
2026-01-25,19000.0
2026-01-25,54000.0
2026-01-25,51300.0
2026-01-25,30000.0
2026-01-25,48000.0
2026-01-25,66000.0
2026-01-25,6000.0
2026-01-25,50000.0
2026-01-25,22000.0
2026-01-25,10000.0
2026-01-25,80000.0
2026-01-25,22000.0
2026-01-25,10000.0
2026-01-25,44000.0
2026-01-25,24000.0
2026-01-25,25000.0
2026-01-25,20000.0
2026-01-25,22000.0
2026-01-25,12000.0
2026-01-25,15000.0
2026-01-25,30000.0
2026-01-25,32000.0
2026-01-25,12000.0
2026-01-25,12000.0
2026-01-25,40000.0
2026-01-25,46000.0
2026-01-25,6000.0
2026-01-25,40000.0
2026-01-25,24000.0
2026-01-25,24000.0
2026-01-25,15200.0
2026-01-25,44000.0
2026-01-25,81000.0
2026-01-25,27000.0
2026-01-25,20000.0
2026-01-25,22000.0
2026-01-25,24000.0
2026-01-25,15000.0
2026-01-25,25000.0
2026-01-25,20000.0
2026-01-25,5000.0
2026-01-25,108000.0
2026-01-25,25000.0
2026-01-25,12000.0
2026-01-25,27000.0
2026-01-25,25000.0
2026-01-25,10000.0
2026-01-25,16000.0
2026-01-25,25000.0
2026-01-25,22000.0
2026-01-25,24000.0
2026-01-25,44000.0
2026-01-25,10000.0
2026-01-25,15000.0
2026-01-25,16000.0
2026-01-25,25000.0
2026-01-25,24000.0
2026-01-25,24000.0
2026-01-25,44000.0
2026-01-25,20000.0
2026-01-25,96000.0
2026-01-25,24000.0
2026-01-25,68400.0
2026-01-25,22000.0
2026-01-25,24000.0
2026-01-25,15000.0
2026-01-25,16000.0
2026-01-25,12000.0
2026-01-25,40000.0
2026-01-25,6000.0
2026-01-25,12000.0
2026-01-25,24000.0
2026-01-25,25000.0
2026-01-25,15000.0
2026-01-25,22000.0
2026-01-25,20000.0
2026-01-25,15000.0
2026-01-25,45000.0
2026-01-25,10000.0
2026-01-25,5000.0
2026-01-25,20000.0
2026-01-25,50000.0
2026-01-25,46000.0
2026-01-25,11400.0
2026-01-25,12000.0
2026-01-25,22000.0
2026-01-25,11400.0
2026-01-25,10000.0
2026-01-25,20000.0
2026-01-25,23000.0
2026-01-25,6000.0
2026-01-25,20000.0
2026-01-25,19000.0
2026-01-25,15000.0
2026-01-25,6000.0
2026-01-25,30000.0
2026-01-25,22000.0
2026-01-25,20000.0
2026-01-25,7600.0
2026-01-25,12000.0
2026-01-25,50000.0
2026-01-25,48000.0
2026-01-25,30000.0
2026-01-25,24000.0
2026-01-25,8000.0
2026-01-25,22000.0
2026-01-25,10000.0
2026-01-25,8000.0
2026-01-25,44000.0
2026-01-25,5000.0
2026-01-25,6000.0
2026-01-25,60000.0
2026-01-25,50000.0
2026-01-25,6000.0
2026-01-25,48000.0
2026-01-25,44000.0
2026-01-25,24000.0
2026-01-25,12000.0
2026-01-25,24000.0
2026-01-25,25000.0
2026-01-25,16000.0
2026-01-25,23000.0
2026-01-25,45000.0
2026-01-25,48000.0
2026-01-25,24000.0
2026-01-25,60000.0
2026-01-25,12000.0
2026-01-25,15000.0
2026-01-25,10000.0
2026-01-25,10000.0
2026-01-25,15000.0
2026-01-25,32000.0
2026-01-25,24000.0
2026-01-25,48000.0
2026-01-25,80000.0
2026-01-25,11400.0
2026-01-25,5000.0
2026-01-25,25000.0
2026-01-25,16000.0
2026-01-25,5000.0
2026-01-25,30000.0
2026-01-25,24000.0
2026-01-25,10000.0
2026-01-25,20000.0
2026-01-25,48000.0
2026-01-25,22000.0
2026-01-25,27000.0
2026-01-25,24000.0
2026-01-25,54000.0
2026-01-25,50000.0
2026-01-25,24000.0
2026-01-25,10000.0
2026-01-25,24000.0
2026-01-25,12000.0
2026-01-25,46000.0
2026-01-25,22000.0
2026-01-25,20000.0
2026-01-25,38000.0
2026-01-25,14250.0
2026-01-25,15000.0
2026-01-25,54000.0
2026-01-25,30000.0
2026-01-25,51300.0
2026-01-25,27000.0
2026-01-25,22000.0
2026-01-25,30000.0
2026-01-25,15000.0
2026-01-25,10000.0
2026-01-25,25000.0
2026-01-25,5000.0
2026-01-25,20000.0
2026-01-25,48000.0
2026-01-25,20000.0
2026-01-25,4750.0
2026-01-25,18000.0
2026-01-25,22000.0
2026-01-25,5000.0
2026-01-25,50000.0
2026-01-25,23000.0
2026-01-25,16000.0
2026-01-25,6000.0
2026-01-25,22000.0
2026-01-25,25000.0
2026-01-25,15000.0
2026-01-25,16000.0
2026-01-25,23000.0
2026-01-25,15000.0
2026-01-25,15000.0
2026-01-25,30000.0
2026-01-25,66000.0
2026-01-25,24000.0
2026-01-25,16000.0
2026-01-25,76950.0
2026-01-25,22000.0
2026-01-25,20000.0
2026-01-25,27000.0
2026-01-25,30000.0
2026-01-25,54000.0
2026-01-25,12000.0
2026-01-25,50000.0
2026-01-25,27000.0
2026-01-25,22000.0
2026-01-25,25000.0
2026-01-25,6000.0
2026-01-25,24000.0
2026-01-25,15000.0
2026-01-25,20000.0
2026-01-25,6000.0
2026-01-25,15000.0
2026-01-25,50000.0
2026-01-25,5000.0
2026-01-25,44000.0
2026-01-25,60000.0
2026-01-25,38000.0
2026-01-25,24000.0
2026-01-25,44000.0
2026-01-25,22000.0
2026-01-25,25000.0
2026-01-25,24000.0
2026-01-25,41800.0
2026-01-25,22000.0
2026-01-25,8000.0
2026-01-25,19000.0
2026-01-25,22000.0
2026-01-25,11400.0
2026-01-25,24000.0
2026-01-25,20000.0
2026-01-25,8000.0
2026-01-26,8000.0
2026-01-26,6000.0
2026-01-26,22000.0
2026-01-26,12000.0
2026-01-26,23000.0
2026-01-26,22000.0
2026-01-26,24000.0
2026-01-26,8000.0
2026-01-26,6000.0
2026-01-26,20000.0
2026-01-26,30000.0
2026-01-26,6000.0
2026-01-26,25000.0
2026-01-26,22800.0
2026-01-26,30000.0
2026-01-26,11400.0
2026-01-26,23750.0
2026-01-26,54000.0
2026-01-26,16000.0
2026-01-26,12000.0
2026-01-26,24000.0
2026-01-26,46000.0
2026-01-26,6000.0
2026-01-26,30000.0
2026-01-26,45000.0
2026-01-26,27000.0
2026-01-26,15000.0
2026-01-26,6000.0
2026-01-26,24000.0
2026-01-26,22000.0
2026-01-26,7600.0
2026-01-26,72000.0
2026-01-26,24000.0
2026-01-26,25000.0
2026-01-26,8000.0
2026-01-26,27000.0
2026-01-26,12000.0
2026-01-26,48000.0
2026-01-26,25000.0
2026-01-26,21850.0
2026-01-26,20900.0
2026-01-26,24000.0
2026-01-26,8000.0
2026-01-26,12000.0
2026-01-26,15000.0
2026-01-26,15000.0
2026-01-26,12000.0
2026-01-26,27000.0
2026-01-26,10000.0
2026-01-26,20000.0
2026-01-26,5700.0
2026-01-26,20000.0
2026-01-26,5700.0
2026-01-26,25000.0
2026-01-26,12000.0
2026-01-26,22000.0
2026-01-26,27000.0
2026-01-26,20900.0
2026-01-26,5000.0
2026-01-26,22000.0
2026-01-26,15000.0
2026-01-26,20000.0
2026-01-26,6000.0
2026-01-26,30000.0
2026-01-26,25650.0
2026-01-26,23000.0
2026-01-26,12000.0
2026-01-26,23000.0
2026-01-26,23000.0
2026-01-26,44000.0
2026-01-26,25000.0
2026-01-26,28500.0
2026-01-26,8000.0
2026-01-26,66000.0
2026-01-26,6000.0
2026-01-26,32000.0
2026-01-26,30000.0
2026-01-26,5000.0
2026-01-26,50000.0
2026-01-26,24000.0
2026-01-26,27000.0
2026-01-26,24000.0
2026-01-26,72000.0
2026-01-26,24000.0
2026-01-26,15000.0
2026-01-26,16000.0
2026-01-26,36000.0
2026-01-26,23750.0
2026-01-26,5000.0
2026-01-26,23000.0
2026-01-26,6000.0
2026-01-26,15000.0
2026-01-26,18000.0
2026-01-26,21850.0
2026-01-26,24000.0
2026-01-26,30000.0
2026-01-26,44000.0
2026-01-26,75000.0
2026-01-26,24000.0
2026-01-26,46000.0
2026-01-26,23000.0
2026-01-26,44000.0
2026-01-26,20000.0
2026-01-26,66000.0
2026-01-26,48000.0
2026-01-26,57000.0
2026-01-26,7600.0
2026-01-26,20000.0
2026-01-26,46000.0
2026-01-26,20000.0
2026-01-26,16000.0
2026-01-26,12000.0
2026-01-26,6000.0
2026-01-26,10000.0
2026-01-26,20000.0
2026-01-26,6000.0
2026-01-26,24000.0
2026-01-26,18000.0
2026-01-26,22000.0
2026-01-26,24000.0
2026-01-26,22000.0
2026-01-26,6000.0
2026-01-26,50000.0
2026-01-26,16000.0
2026-01-26,46000.0
2026-01-26,10000.0
2026-01-26,54000.0
2026-01-26,46000.0
2026-01-26,24000.0
2026-01-26,22000.0
2026-01-26,46000.0
2026-01-26,27000.0
2026-01-26,10000.0
2026-01-26,22000.0
2026-01-26,80000.0
2026-01-26,60000.0
2026-01-26,12000.0
2026-01-26,23000.0
2026-01-26,12000.0
2026-01-26,6000.0
2026-01-26,23000.0
2026-01-26,24000.0
2026-01-26,24000.0
2026-01-26,50000.0
2026-01-26,44000.0
2026-01-26,15000.0
2026-01-26,12000.0
2026-01-26,6000.0
2026-01-26,10000.0
2026-01-26,6000.0
2026-01-26,92000.0
2026-01-26,88000.0
2026-01-26,6000.0
2026-01-26,25000.0
2026-01-26,81000.0
2026-01-26,10000.0
2026-01-26,5000.0
2026-01-26,27000.0
2026-01-26,24000.0
2026-01-26,12000.0
2026-01-26,12000.0
2026-01-26,22000.0
2026-01-26,60000.0
2026-01-26,20000.0
2026-01-26,9500.0
2026-01-26,10000.0
2026-01-26,88000.0
2026-01-26,16000.0
2026-01-26,23000.0
2026-01-26,54000.0
2026-01-26,22000.0
2026-01-26,12000.0
2026-01-27,20000.0
2026-01-27,5700.0
2026-01-27,46000.0
2026-01-27,14250.0
2026-01-27,25000.0
2026-01-27,8000.0
2026-01-27,45000.0
2026-01-27,22000.0
2026-01-27,71250.0
2026-01-27,20000.0
2026-01-27,22000.0
2026-01-27,22000.0
2026-01-27,15200.0
2026-01-27,30000.0
2026-01-27,12000.0
2026-01-27,22000.0
2026-01-27,88000.0
2026-01-27,5000.0
2026-01-27,6000.0
2026-01-27,66000.0
2026-01-27,46000.0
2026-01-27,25000.0
2026-01-27,12000.0
2026-01-27,36000.0
2026-01-27,12000.0
2026-01-27,22000.0
2026-01-27,6000.0
2026-01-27,23000.0
2026-01-27,15000.0
2026-01-27,12000.0
2026-01-27,75000.0
2026-01-27,5700.0
2026-01-27,44000.0
2026-01-27,72000.0
2026-01-27,30000.0
2026-01-27,21850.0
2026-01-27,8000.0
2026-01-27,24000.0
2026-01-27,5000.0
2026-01-27,20000.0
2026-01-27,16000.0
2026-01-27,38000.0
2026-01-27,22000.0
2026-01-27,7600.0
2026-01-27,54000.0
2026-01-27,44000.0
2026-01-27,20000.0
2026-01-27,12000.0
2026-01-27,25000.0
2026-01-27,6000.0
2026-01-27,25000.0
2026-01-27,10000.0
2026-01-27,18000.0
2026-01-27,6000.0
2026-01-27,41800.0
2026-01-27,12000.0
2026-01-27,44000.0
2026-01-27,24000.0
2026-01-27,10000.0
2026-01-27,50000.0
2026-01-27,16000.0
2026-01-27,28500.0
2026-01-27,23000.0
2026-01-27,7600.0
2026-01-27,34200.0
2026-01-27,20000.0
2026-01-27,20000.0
2026-01-27,40000.0
2026-01-27,22000.0
2026-01-27,22000.0
2026-01-27,22800.0
2026-01-27,10000.0
2026-01-27,6000.0
2026-01-27,6000.0
2026-01-27,12000.0
2026-01-27,69000.0
2026-01-27,12000.0
2026-01-27,27000.0
2026-01-27,22000.0
2026-01-27,23000.0
2026-01-27,51300.0
2026-01-27,9500.0
2026-01-27,80000.0
2026-01-27,12000.0
2026-01-27,8000.0
2026-01-27,48000.0
2026-01-27,75000.0
2026-01-27,23000.0
2026-01-27,46000.0
2026-01-27,88000.0
2026-01-27,25000.0
2026-01-27,12000.0
2026-01-27,60000.0
2026-01-27,19000.0
2026-01-27,75000.0
2026-01-27,27000.0
2026-01-27,15000.0
2026-01-27,6000.0
2026-01-27,12000.0
2026-01-27,8000.0
2026-01-27,12000.0
2026-01-27,24000.0
2026-01-27,15000.0
2026-01-27,6000.0
2026-01-27,16000.0
2026-01-27,24000.0
2026-01-27,27000.0
2026-01-27,8000.0
2026-01-27,48000.0
2026-01-27,25000.0
2026-01-27,20000.0
2026-01-27,50000.0
2026-01-27,11400.0
2026-01-27,40000.0
2026-01-27,14250.0
2026-01-27,25000.0
2026-01-27,21850.0
2026-01-27,25000.0
2026-01-27,6000.0
2026-01-27,25000.0
2026-01-27,24000.0
2026-01-27,14250.0
2026-01-27,71250.0
2026-01-27,8000.0
2026-01-27,12000.0
2026-01-27,20900.0
2026-01-27,8000.0
2026-01-27,24000.0
2026-01-27,21850.0
2026-01-27,5000.0
2026-01-27,15000.0
2026-01-27,23000.0
2026-01-27,5700.0
2026-01-27,25000.0
2026-01-27,16000.0
2026-01-27,24000.0
2026-01-27,62700.0
2026-01-27,15000.0
2026-01-27,22000.0
2026-01-27,15000.0
2026-01-27,25000.0
2026-01-27,10000.0
2026-01-27,8000.0
2026-01-27,46000.0
2026-01-27,25000.0
2026-01-27,40000.0
2026-01-27,6000.0
2026-01-27,12000.0
2026-01-27,10000.0
2026-01-27,69000.0
2026-01-27,12000.0
2026-01-27,10000.0
2026-01-27,46000.0
2026-01-27,5000.0
2026-01-27,24000.0
2026-01-27,54000.0
2026-01-27,8000.0
2026-01-27,6000.0
2026-01-27,24000.0
2026-01-27,19000.0
2026-01-27,20000.0
2026-01-27,24000.0
2026-01-27,23000.0
2026-01-27,15000.0
2026-01-27,32000.0
2026-01-27,24000.0
2026-01-27,5000.0
2026-01-27,8000.0
2026-01-27,24000.0
2026-01-27,12000.0
2026-01-27,69000.0
2026-01-27,25000.0
2026-01-27,6000.0
2026-01-27,36000.0
2026-01-27,54000.0
2026-01-27,25000.0
2026-01-27,5000.0
2026-01-27,44000.0
2026-01-27,5000.0
2026-01-27,12000.0
2026-01-27,15000.0
2026-01-27,100000.0
2026-01-27,23000.0
2026-01-27,22000.0
2026-01-27,5000.0
2026-01-27,54000.0
2026-01-27,14250.0
2026-01-27,69000.0
2026-01-27,21850.0
2026-01-27,20000.0
2026-01-27,57000.0
2026-01-27,45000.0
2026-01-27,50000.0
2026-01-27,45000.0
2026-01-27,36000.0
2026-01-27,24000.0
2026-01-27,36000.0
2026-01-27,6000.0
2026-01-27,30000.0
2026-01-27,72000.0
2026-01-27,80000.0
2026-01-27,30000.0
2026-01-27,54000.0
2026-01-27,25000.0
2026-01-27,24000.0
2026-01-27,27000.0
2026-01-27,75000.0
2026-01-27,24000.0
2026-01-27,20000.0
2026-01-27,5000.0
2026-01-27,66000.0
2026-01-27,10000.0
2026-01-27,6000.0
2026-01-27,12000.0
2026-01-27,12000.0
2026-01-28,8000.0
2026-01-28,46000.0
2026-01-28,22000.0
2026-01-28,15000.0
2026-01-28,48000.0
2026-01-28,40000.0
2026-01-28,48000.0
2026-01-28,20000.0
2026-01-28,24000.0
2026-01-28,27000.0
2026-01-28,11400.0
2026-01-28,8000.0
2026-01-28,45000.0
2026-01-28,92000.0
2026-01-28,10000.0
2026-01-28,8000.0
2026-01-28,30000.0
2026-01-28,6000.0
2026-01-28,25000.0
2026-01-28,20000.0
2026-01-28,24000.0
2026-01-28,12000.0
2026-01-28,16000.0
2026-01-28,15000.0
2026-01-28,16000.0
2026-01-28,22000.0
2026-01-28,22000.0
2026-01-28,46000.0
2026-01-28,10000.0
2026-01-28,25000.0
2026-01-28,6000.0
2026-01-28,12000.0
2026-01-28,22000.0
2026-01-28,12000.0
2026-01-28,12000.0
2026-01-28,30000.0
2026-01-28,5000.0
2026-01-28,6000.0
2026-01-28,8000.0
2026-01-28,16000.0
2026-01-28,25000.0
2026-01-28,19000.0
2026-01-28,24000.0
2026-01-28,27000.0
2026-01-28,8000.0
2026-01-28,25000.0
2026-01-28,27000.0
2026-01-28,12000.0
2026-01-28,8000.0
2026-01-28,12000.0
2026-01-28,23000.0
2026-01-28,12000.0
2026-01-28,24000.0
2026-01-28,6000.0
2026-01-28,60000.0
2026-01-28,23000.0
2026-01-28,16000.0
2026-01-28,10000.0
2026-01-28,5000.0
2026-01-28,8000.0
2026-01-28,5000.0
2026-01-28,50000.0
2026-01-28,15000.0
2026-01-28,10000.0
2026-01-28,9500.0
2026-01-28,22800.0
2026-01-28,15000.0
2026-01-28,15000.0
2026-01-28,20000.0
2026-01-28,6000.0
2026-01-28,24000.0
2026-01-28,27000.0
2026-01-28,20000.0
2026-01-28,20000.0
2026-01-28,10000.0
2026-01-28,44000.0
2026-01-28,40000.0
2026-01-28,8000.0
2026-01-28,71250.0
2026-01-28,15000.0
2026-01-28,25000.0
2026-01-28,4750.0
2026-01-28,18000.0
2026-01-28,46000.0
2026-01-28,24000.0
2026-01-28,24000.0
2026-01-28,25000.0
2026-01-28,27000.0
2026-01-28,66000.0
2026-01-28,5000.0
2026-01-28,54000.0
2026-01-28,50000.0
2026-01-28,24000.0
2026-01-28,75000.0
2026-01-28,24000.0
2026-01-28,20000.0
2026-01-28,6000.0
2026-01-28,44000.0
2026-01-28,50000.0
2026-01-28,22000.0
2026-01-28,12000.0
2026-01-28,30000.0
2026-01-28,24000.0
2026-01-28,15000.0
2026-01-28,40000.0
2026-01-28,20000.0
2026-01-28,8000.0
2026-01-28,5700.0
2026-01-28,20900.0
2026-01-28,23000.0
2026-01-28,8000.0
2026-01-28,15000.0
2026-01-28,22000.0
2026-01-28,47500.0
2026-01-28,24000.0
2026-01-28,50000.0
2026-01-28,5000.0
2026-01-28,10000.0
2026-01-28,15000.0
2026-01-28,12000.0
2026-01-28,66000.0
2026-01-28,16000.0
2026-01-28,25000.0
2026-01-28,10000.0
2026-01-28,15000.0
2026-01-28,48000.0
2026-01-28,12000.0
2026-01-28,27000.0
2026-01-28,15000.0
2026-01-28,20900.0
2026-01-28,24000.0
2026-01-28,5000.0
2026-01-28,44000.0
2026-01-28,25000.0
2026-01-28,44000.0
2026-01-28,23000.0
2026-01-28,20000.0
2026-01-28,12000.0
2026-01-28,22800.0
2026-01-28,32000.0
2026-01-28,24000.0
2026-01-28,50000.0
2026-01-28,23000.0
2026-01-28,40000.0
2026-01-28,44000.0
2026-01-28,15000.0
2026-01-28,7600.0
2026-01-28,5700.0
2026-01-28,22000.0
2026-01-28,40000.0
2026-01-28,24000.0
2026-01-28,72000.0
2026-01-28,15000.0
2026-01-28,24000.0
2026-01-28,6000.0
2026-01-28,14250.0
2026-01-28,8000.0
2026-01-28,10000.0
2026-01-28,46000.0
2026-01-28,30000.0
2026-01-28,12000.0
2026-01-28,44000.0
2026-01-28,12000.0
2026-01-28,18000.0
2026-01-28,27000.0
2026-01-28,15000.0
2026-01-28,23000.0
2026-01-28,24000.0
2026-01-28,23000.0
2026-01-28,25000.0
2026-01-28,15000.0
2026-01-28,8000.0
2026-01-28,15000.0
2026-01-28,27000.0
2026-01-28,23000.0
2026-01-28,15000.0
2026-01-28,40000.0
2026-01-28,20000.0
2026-01-28,16000.0
2026-01-28,45000.0
2026-01-28,81000.0
2026-01-28,41800.0
2026-01-28,6000.0
2026-01-28,12000.0
2026-01-28,23000.0
2026-01-28,21850.0
2026-01-28,24000.0
2026-01-28,36000.0
2026-01-28,10000.0
2026-01-28,15000.0
2026-01-28,6000.0
2026-01-28,54000.0
2026-01-28,48000.0
2026-01-28,12000.0
2026-01-28,12000.0
2026-01-28,28500.0
2026-01-28,12000.0
2026-01-28,10000.0
2026-01-28,22000.0
2026-01-28,23000.0
2026-01-28,6000.0
2026-01-28,15000.0
2026-01-28,23750.0
2026-01-28,20000.0
2026-01-28,23000.0
2026-01-28,24000.0
2026-01-28,44000.0
2026-01-28,20000.0
2026-01-29,24000.0
2026-01-29,46000.0
2026-01-29,24000.0
2026-01-29,8000.0
2026-01-29,40000.0
2026-01-29,60000.0
2026-01-29,27000.0
2026-01-29,69000.0
2026-01-29,25000.0
2026-01-29,72000.0
2026-01-29,46000.0
2026-01-29,30000.0
2026-01-29,5700.0
2026-01-29,24000.0
2026-01-29,80000.0
2026-01-29,24000.0
2026-01-29,20000.0
2026-01-29,48000.0
2026-01-29,5000.0
2026-01-29,15000.0
2026-01-29,16000.0
2026-01-29,23000.0
2026-01-29,40000.0
2026-01-29,24000.0
2026-01-29,15000.0
2026-01-29,23000.0
2026-01-29,22000.0
2026-01-29,10000.0
2026-01-29,10000.0
2026-01-29,12000.0
2026-01-29,81000.0
2026-01-29,24000.0
2026-01-29,10000.0
2026-01-29,20000.0
2026-01-29,4750.0
2026-01-29,23000.0
2026-01-29,5000.0
2026-01-29,48000.0
2026-01-29,6000.0
2026-01-29,75000.0
2026-01-29,45000.0
2026-01-29,23000.0
2026-01-29,6000.0
2026-01-29,50000.0
2026-01-29,23000.0
2026-01-29,5000.0
2026-01-29,30000.0
2026-01-29,27000.0
2026-01-29,24000.0
2026-01-29,21850.0
2026-01-29,8000.0
2026-01-29,23000.0
2026-01-29,24000.0
2026-01-29,23000.0
2026-01-29,22000.0
2026-01-29,10000.0
2026-01-29,20000.0
2026-01-29,22000.0
2026-01-29,23000.0
2026-01-29,18000.0
2026-01-29,10000.0
2026-01-29,8000.0
2026-01-29,12000.0
2026-01-29,69000.0
2026-01-29,22000.0
2026-01-29,27000.0
2026-01-29,12000.0
2026-01-29,25000.0
2026-01-29,22000.0
2026-01-29,24000.0
2026-01-29,36000.0
2026-01-29,16000.0
2026-01-29,12000.0
2026-01-29,20000.0
2026-01-29,60000.0
2026-01-29,30000.0
2026-01-29,23000.0
2026-01-29,12000.0
2026-01-29,20000.0
2026-01-29,5000.0
2026-01-29,24000.0
2026-01-29,10000.0
2026-01-29,72000.0
2026-01-29,20000.0
2026-01-29,15000.0
2026-01-29,75000.0
2026-01-29,11400.0
2026-01-29,16000.0
2026-01-29,15000.0
2026-01-29,18000.0
2026-01-29,10000.0
2026-01-29,25000.0
2026-01-29,27000.0
2026-01-29,24000.0
2026-01-29,45000.0
2026-01-29,24000.0
2026-01-29,10000.0
2026-01-29,48000.0
2026-01-29,6000.0
2026-01-29,27000.0
2026-01-29,22000.0
2026-01-29,15000.0
2026-01-29,5700.0
2026-01-29,8000.0
2026-01-29,10000.0
2026-01-29,60000.0
2026-01-29,44000.0
2026-01-29,11400.0
2026-01-29,15000.0
2026-01-29,10000.0
2026-01-29,5000.0
2026-01-29,81000.0
2026-01-29,40000.0
2026-01-29,5000.0
2026-01-29,6000.0
2026-01-29,20000.0
2026-01-29,40000.0
2026-01-29,20000.0
2026-01-29,96000.0
2026-01-29,48000.0
2026-01-29,50000.0
2026-01-29,10000.0
2026-01-29,6000.0
2026-01-29,10000.0
2026-01-29,8000.0
2026-01-29,12000.0
2026-01-29,6000.0
2026-01-29,24000.0
2026-01-29,6000.0
2026-01-29,81000.0
2026-01-29,30000.0
2026-01-29,15000.0
2026-01-29,44000.0
2026-01-29,16000.0
2026-01-29,44000.0
2026-01-29,10000.0
2026-01-29,25000.0
2026-01-29,20000.0
2026-01-29,6000.0
2026-01-29,27000.0
2026-01-29,6000.0
2026-01-29,30000.0
2026-01-29,15000.0
2026-01-29,8000.0
2026-01-29,22800.0
2026-01-29,22000.0
2026-01-29,6000.0
2026-01-29,12000.0
2026-01-29,8000.0
2026-01-29,24000.0
2026-01-29,15000.0
2026-01-29,9500.0
2026-01-29,20000.0
2026-01-29,25000.0
2026-01-29,22000.0
2026-01-29,8000.0
2026-01-29,15200.0
2026-01-29,66000.0
2026-01-29,10000.0
2026-01-29,18000.0
2026-01-29,24000.0
2026-01-29,12000.0
2026-01-29,23000.0
2026-01-29,40000.0
2026-01-29,15000.0
2026-01-29,25000.0
2026-01-29,30000.0
2026-01-29,47500.0
2026-01-29,8000.0
2026-01-29,12000.0
2026-01-29,30000.0
2026-01-29,22000.0
2026-01-29,81000.0
2026-01-29,54000.0
2026-01-29,6000.0
2026-01-29,10000.0
2026-01-29,27000.0
2026-01-29,30000.0
2026-01-29,24000.0
2026-01-29,23000.0
2026-01-29,20000.0
2026-01-29,6000.0
2026-01-29,48000.0
2026-01-29,20000.0
2026-01-29,15000.0
2026-01-29,96000.0
2026-01-29,8000.0
2026-01-29,88000.0
2026-01-29,5000.0
2026-01-29,50000.0
2026-01-29,24000.0
2026-01-29,20000.0
2026-01-29,6000.0
2026-01-29,25000.0
2026-01-29,25000.0
2026-01-29,108000.0
2026-01-29,8000.0
2026-01-29,6000.0
2026-01-29,25000.0
2026-01-29,6000.0
2026-01-29,81000.0
2026-01-29,6000.0
2026-01-29,22000.0
2026-01-29,48000.0
2026-01-29,20000.0
2026-01-29,23000.0
2026-01-29,24000.0
2026-01-29,20000.0
2026-01-29,5700.0
2026-01-29,75000.0
2026-01-29,5000.0
2026-01-29,54000.0
2026-01-29,22000.0
2026-01-29,44000.0
2026-01-29,18000.0
2026-01-29,69000.0
2026-01-29,12000.0
2026-01-29,30000.0
2026-01-29,10000.0
2026-01-29,12000.0
2026-01-29,20000.0
2026-01-30,12000.0
2026-01-30,69000.0
2026-01-30,8000.0
2026-01-30,22000.0
2026-01-30,15000.0
2026-01-30,20000.0
2026-01-30,75000.0
2026-01-30,50000.0
2026-01-30,23000.0
2026-01-30,25000.0
2026-01-30,24000.0
2026-01-30,22800.0
2026-01-30,15000.0
2026-01-30,24000.0
2026-01-30,8000.0
2026-01-30,108000.0
2026-01-30,20000.0
2026-01-30,22000.0
2026-01-30,30000.0
2026-01-30,45000.0
2026-01-30,27000.0
2026-01-30,12000.0
2026-01-30,15000.0
2026-01-30,25650.0
2026-01-30,25000.0
2026-01-30,6000.0
2026-01-30,22000.0
2026-01-30,5000.0
2026-01-30,50000.0
2026-01-30,16000.0
2026-01-30,80000.0
2026-01-30,5700.0
2026-01-30,10000.0
2026-01-30,18000.0
2026-01-30,8000.0
2026-01-30,20000.0
2026-01-30,14250.0
2026-01-30,41800.0
2026-01-30,20000.0
2026-01-30,48000.0
2026-01-30,15000.0
2026-01-30,41800.0
2026-01-30,8000.0
2026-01-30,23000.0
2026-01-30,12000.0
2026-01-30,14250.0
2026-01-30,12000.0
2026-01-30,8000.0
2026-01-30,19000.0
2026-01-30,8000.0
2026-01-30,12000.0
2026-01-30,10000.0
